LSL_Timestamp,1
101808.89845785622,Trial Started
101827.39822578042,|p300,s,9,8,3|
101827.59825998067,|p300,s,9,8,8|
101827.79869918094,|p300,s,9,8,2|
101827.98294198117,|p300,s,9,8,6|
101828.16726108143,|p300,s,9,8,5|
101828.36743508169,|p300,s,9,8,3|
101828.55145658192,|p300,s,9,8,7|
101828.73618428217,|p300,s,9,8,4|
101828.92021678241,|p300,s,9,8,0|
101829.12016928267,|p300,s,9,8,1|
101829.3046610829,|p300,s,9,8,8|
101829.48856728316,Trial Ends
101837.00446329298,Trial Started
101837.00463709298,|p300,s,9,4,1|
101837.20446879324,|p300,s,9,4,4|
101837.38861679348,|p300,s,9,4,0|
101837.57374229374,|p300,s,9,4,7|
101837.75864129397,|p300,s,9,4,8|
101837.95899689423,|p300,s,9,4,6|
101838.14316089447,|p300,s,9,4,3|
101838.3275341947,|p300,s,9,4,2|
101838.52830389497,|p300,s,9,4,5|
101838.71251329522,|p300,s,9,4,2|
101838.91311699548,|p300,s,9,4,1|
101839.11432509574,|p300,s,9,4,0|
101839.29851509599,|p300,s,9,4,6|
101839.48240659622,|p300,s,9,4,5|
101839.68245639648,|p300,s,9,4,4|
101839.86693889672,|p300,s,9,4,3|
101840.05058589697,|p300,s,9,4,7|
101840.25111089722,|p300,s,9,4,8|
101840.43514919747,|p300,s,9,4,0|
101840.6191557977,|p300,s,9,4,7|
101840.81979249796,|p300,s,9,4,6|
101841.00428569822,|p300,s,9,4,3|
101841.18839999846,|p300,s,9,4,1|
101841.3729734987,|p300,s,9,4,5|
101841.55720489894,|p300,s,9,4,2|
101841.75866779921,|p300,s,9,4,4|
101841.95885869947,|p300,s,9,4,8|
101842.1433204997,|p300,s,9,4,0|
101842.34413329996,|p300,s,9,4,6|
101842.52890430021,|p300,s,9,4,4|
101842.72978540047,|p300,s,9,4,2|
101842.91466550072,|p300,s,9,4,7|
101843.10050900096,|p300,s,9,4,1|
101843.30064600121,|p300,s,9,4,8|
101843.50076710148,|p300,s,9,4,5|
101843.68482560173,|p300,s,9,4,3|
101843.86880020195,|p300,s,9,4,0|
101844.0526712022,|p300,s,9,4,1|
101844.23736280245,|p300,s,9,4,8|
101844.43732640271,|p300,s,9,4,2|
101844.62105240294,|p300,s,9,4,3|
101844.80478760319,|p300,s,9,4,7|
101845.00501040346,|p300,s,9,4,5|
101845.20516340372,|p300,s,9,4,4|
101845.40569330398,|p300,s,9,4,6|
101845.60743220424,|p300,s,9,4,8|
101845.79118290448,|p300,s,9,4,5|
101845.97551640472,|p300,s,9,4,3|
101846.17571540498,|p300,s,9,4,4|
101846.36062510521,|p300,s,9,4,1|
101846.56218910549,|p300,s,9,4,7|
101846.74731600573,|p300,s,9,4,0|
101846.93110160597,|p300,s,9,4,2|
101847.1155119062,|p300,s,9,4,6|
101847.31583910646,|p300,s,9,4,3|
101847.51633760672,|p300,s,9,4,7|
101847.70087120698,|p300,s,9,4,1|
101847.88510620722,|p300,s,9,4,5|
101848.06889980746,|p300,s,9,4,2|
101848.25334590771,|p300,s,9,4,4|
101848.43730530793,|p300,s,9,4,0|
101848.6385096082,|p300,s,9,4,6|
101848.82263810844,|p300,s,9,4,8|
101849.00643230868,|p300,s,9,4,2|
101849.20647190894,|p300,s,9,4,7|
101849.40660880921,|p300,s,9,4,4|
101849.60670580946,|p300,s,9,4,0|
101849.80690480972,|p300,s,9,4,8|
101849.99154240997,|p300,s,9,4,3|
101850.19193531023,|p300,s,9,4,1|
101850.37597971047,|p300,s,9,4,6|
101850.55988831072,|p300,s,9,4,5|
101850.76050591098,|p300,s,9,4,3|
101850.94451191122,|p300,s,9,4,6|
101851.12854201146,|p300,s,9,4,5|
101851.31330181171,|p300,s,9,4,0|
101851.51463431197,|p300,s,9,4,4|
101851.71461981224,|p300,s,9,4,1|
101851.91542391249,|p300,s,9,4,7|
101852.09993051272,|p300,s,9,4,2|
101852.28375041297,|p300,s,9,4,8|
101852.46768121321,|p300,s,9,4,0|
101852.65218811345,|p300,s,9,4,2|
101852.8361894137,|p300,s,9,4,3|
101853.03640441396,|p300,s,9,4,8|
101853.2208949142,|p300,s,9,4,6|
101853.40433381444,|p300,s,9,4,7|
101853.58918351468,|p300,s,9,4,5|
101853.77340421492,|p300,s,9,4,1|
101853.97344441518,|p300,s,9,4,4|
101854.15839661541,|p300,s,9,4,8|
101854.35849001567,|p300,s,9,4,3|
101854.54285011592,|p300,s,9,4,1|
101854.72693691617,|p300,s,9,4,0|
101854.9108766164,|p300,s,9,4,5|
101855.11092791667,|p300,s,9,4,7|
101855.29621531692,|p300,s,9,4,4|
101855.48054911714,|p300,s,9,4,2|
101855.68174911742,|p300,s,9,4,6|
101855.86614441765,|p300,s,9,4,4|
101856.0501440179,|p300,s,9,4,5|
101856.25015641816,|p300,s,9,4,3|
101856.4341610184,|p300,s,9,4,8|
101856.61921851865,|p300,s,9,4,1|
101856.80309901889,|p300,s,9,4,6|
101857.00420931914,|p300,s,9,4,7|
101857.2045428194,|p300,s,9,4,0|
101857.40484181966,|p300,s,9,4,2|
101857.60539951993,Trial Ends
101865.08932132972,Trial Started
101865.08948342972,|p300,s,9,2,3|
101865.27450052997,|p300,s,9,2,0|
101865.4589047302,|p300,s,9,2,4|
101865.64383293045,|p300,s,9,2,5|
101865.8286421307,|p300,s,9,2,8|
101866.02926283095,|p300,s,9,2,1|
101866.21412403119,|p300,s,9,2,7|
101866.39824673143,|p300,s,9,2,2|
101866.58202603167,|p300,s,9,2,6|
101866.76630323191,|p300,s,9,2,4|
101866.94998213215,|p300,s,9,2,3|
101867.15008243242,|p300,s,9,2,6|
101867.33428873266,|p300,s,9,2,1|
101867.5190303329,|p300,s,9,2,8|
101867.70357503314,|p300,s,9,2,0|
101867.88758173339,|p300,s,9,2,5|
101868.07223363362,|p300,s,9,2,2|
101868.27251733388,|p300,s,9,2,7|
101868.47332603415,|p300,s,9,2,1|
101868.6739146344,|p300,s,9,2,7|
101868.87463613467,|p300,s,9,2,8|
101869.05845753492,|p300,s,9,2,6|
101869.25945153518,|p300,s,9,2,3|
101869.45961603544,|p300,s,9,2,0|
101869.64391613568,|p300,s,9,2,2|
101869.82788253592,|p300,s,9,2,5|
101870.02794563617,|p300,s,9,2,4|
101870.21184493644,|p300,s,9,2,0|
101870.39689403666,|p300,s,9,2,7|
101870.59775353692,|p300,s,9,2,3|
101870.78192983718,|p300,s,9,2,8|
101870.9655726374,|p300,s,9,2,1|
101871.16557053766,|p300,s,9,2,4|
101871.35050463791,|p300,s,9,2,2|
101871.53467913816,|p300,s,9,2,5|
101871.73500023842,|p300,s,9,2,6|
101871.93506873869,|p300,s,9,2,8|
101872.13524053895,|p300,s,9,2,6|
101872.31940463917,|p300,s,9,2,0|
101872.50355303942,|p300,s,9,2,2|
101872.70406153968,|p300,s,9,2,5|
101872.88842503993,|p300,s,9,2,4|
101873.07206494016,|p300,s,9,2,1|
101873.2558097404,|p300,s,9,2,7|
101873.44003284065,|p300,s,9,2,3|
101873.64021714091,|p300,s,9,2,8|
101873.84037514117,|p300,s,9,2,1|
101874.04056814144,|p300,s,9,2,4|
101874.22461534166,|p300,s,9,2,2|
101874.40836314192,|p300,s,9,2,3|
101874.59256454215,|p300,s,9,2,0|
101874.77648194239,|p300,s,9,2,6|
101874.96101354265,|p300,s,9,2,7|
101875.1611777429,|p300,s,9,2,5|
101875.34586374313,|p300,s,9,2,2|
101875.53019254339,|p300,s,9,2,8|
101875.73042964365,|p300,s,9,2,3|
101875.9309275439,|p300,s,9,2,4|
101876.11519114414,|p300,s,9,2,1|
101876.3154702444,|p300,s,9,2,6|
101876.51556384466,|p300,s,9,2,0|
101876.71644524492,|p300,s,9,2,7|
101876.91654124518,|p300,s,9,2,5|
101877.11683484545,|p300,s,9,2,0|
101877.3007404457,|p300,s,9,2,4|
101877.48444744592,|p300,s,9,2,2|
101877.6847048462,|p300,s,9,2,1|
101877.88487214646,|p300,s,9,2,6|
101878.0699365467,|p300,s,9,2,8|
101878.25438964694,|p300,s,9,2,3|
101878.45450504721,|p300,s,9,2,7|
101878.65482044747,|p300,s,9,2,5|
101878.85490854773,|p300,s,9,2,7|
101879.055106548,|p300,s,9,2,1|
101879.23885914823,|p300,s,9,2,6|
101879.43976114849,|p300,s,9,2,3|
101879.63994374876,|p300,s,9,2,0|
101879.824054749,|p300,s,9,2,8|
101880.00813644924,|p300,s,9,2,4|
101880.20830384949,|p300,s,9,2,2|
101880.40847864976,|p300,s,9,2,5|
101880.59322695,|p300,s,9,2,4|
101880.77721615024,|p300,s,9,2,2|
101880.96102385048,|p300,s,9,2,8|
101881.14540575074,|p300,s,9,2,7|
101881.33037195097,|p300,s,9,2,3|
101881.53058235123,|p300,s,9,2,1|
101881.71493525147,|p300,s,9,2,6|
101881.91523285174,|p300,s,9,2,0|
101882.09962935197,|p300,s,9,2,5|
101882.29990745224,|p300,s,9,2,2|
101882.49998645249,|p300,s,9,2,3|
101882.70015755275,|p300,s,9,2,6|
101882.90105395301,|p300,s,9,2,1|
101883.10113915328,|p300,s,9,2,4|
101883.28494015352,|p300,s,9,2,7|
101883.48493595379,|p300,s,9,2,5|
101883.66876565402,|p300,s,9,2,8|
101883.85266535426,|p300,s,9,2,0|
101884.03768185452,|p300,s,9,2,4|
101884.23766635478,|p300,s,9,2,2|
101884.42216695502,|p300,s,9,2,6|
101884.60578935526,|p300,s,9,2,0|
101884.80636605552,|p300,s,9,2,7|
101885.00751855578,|p300,s,9,2,3|
101885.20779275605,|p300,s,9,2,5|
101885.40816405631,|p300,s,9,2,1|
101885.59220135654,|p300,s,9,2,8|
101885.7922091568,Trial Ends
101893.17571776647,Trial Started
101893.17589536647,|p300,s,9,3,8|
101893.37682016673,|p300,s,9,3,7|
101893.56079936697,|p300,s,9,3,0|
101893.76091516724,|p300,s,9,3,1|
101893.94458006747,|p300,s,9,3,3|
101894.14552276774,|p300,s,9,3,4|
101894.34579506799,|p300,s,9,3,2|
101894.53000246824,|p300,s,9,3,5|
101894.7300114685,|p300,s,9,3,6|
101894.91397656873,|p300,s,9,3,3|
101895.09905516898,|p300,s,9,3,1|
101895.29980356924,|p300,s,9,3,6|
101895.48420946949,|p300,s,9,3,7|
101895.68476816975,|p300,s,9,3,4|
101895.86870296998,|p300,s,9,3,5|
101896.06876897025,|p300,s,9,3,8|
101896.2532330705,|p300,s,9,3,2|
101896.43718187073,|p300,s,9,3,0|
101896.62132137097,|p300,s,9,3,5|
101896.80494457121,|p300,s,9,3,7|
101897.00520537148,|p300,s,9,3,4|
101897.20692547174,|p300,s,9,3,3|
101897.39073617198,|p300,s,9,3,6|
101897.59082187225,|p300,s,9,3,1|
101897.7748283725,|p300,s,9,3,2|
101897.97564277276,|p300,s,9,3,8|
101898.17594147302,|p300,s,9,3,0|
101898.37618557327,|p300,s,9,3,2|
101898.57691727353,|p300,s,9,3,3|
101898.76100247377,|p300,s,9,3,8|
101898.94498077402,|p300,s,9,3,7|
101899.14519237427,|p300,s,9,3,0|
101899.3298983745,|p300,s,9,3,6|
101899.52991807477,|p300,s,9,3,1|
101899.73011307503,|p300,s,9,3,5|
101899.91386087528,|p300,s,9,3,4|
101900.09803767552,|p300,s,9,3,0|
101900.29887917578,|p300,s,9,3,7|
101900.48329087603,|p300,s,9,3,8|
101900.66754317627,|p300,s,9,3,3|
101900.86769697654,|p300,s,9,3,5|
101901.05200057676,|p300,s,9,3,1|
101901.25212117702,|p300,s,9,3,6|
101901.43653617728,|p300,s,9,3,4|
101901.6205149775,|p300,s,9,3,2|
101901.80477387775,|p300,s,9,3,8|
101901.98870277799,|p300,s,9,3,5|
101902.17296357824,|p300,s,9,3,3|
101902.3733593785,|p300,s,9,3,6|
101902.57423077876,|p300,s,9,3,7|
101902.77445687902,|p300,s,9,3,4|
101902.95884907927,|p300,s,9,3,1|
101903.1450721795,|p300,s,9,3,0|
101903.34611757977,|p300,s,9,3,2|
101903.54678168002,|p300,s,9,3,6|
101903.74716958028,|p300,s,9,3,4|
101903.93167678053,|p300,s,9,3,2|
101904.11654088079,|p300,s,9,3,3|
101904.30037248101,|p300,s,9,3,8|
101904.50079048128,|p300,s,9,3,1|
101904.68491348153,|p300,s,9,3,7|
101904.86884598176,|p300,s,9,3,5|
101905.052573882,|p300,s,9,3,0|
101905.25313048226,|p300,s,9,3,7|
101905.4378616825,|p300,s,9,3,0|
101905.63822348276,|p300,s,9,3,1|
101905.83842258302,|p300,s,9,3,2|
101906.03860008328,|p300,s,9,3,8|
101906.22276268354,|p300,s,9,3,6|
101906.4227993838,|p300,s,9,3,3|
101906.60671358404,|p300,s,9,3,4|
101906.79119478428,|p300,s,9,3,5|
101906.99164318453,|p300,s,9,3,2|
101907.17550378479,|p300,s,9,3,5|
101907.37601788505,|p300,s,9,3,4|
101907.56007868527,|p300,s,9,3,7|
101907.76006338555,|p300,s,9,3,8|
101907.94434098579,|p300,s,9,3,3|
101908.12761808601,|p300,s,9,3,0|
101908.31256338627,|p300,s,9,3,1|
101908.51348338653,|p300,s,9,3,6|
101908.69794928678,|p300,s,9,3,0|
101908.88253598701,|p300,s,9,3,1|
101909.08266638727,|p300,s,9,3,7|
101909.26669338752,|p300,s,9,3,4|
101909.46751838778,|p300,s,9,3,6|
101909.66767438804,|p300,s,9,3,2|
101909.85162728827,|p300,s,9,3,3|
101910.03579248852,|p300,s,9,3,8|
101910.21965688876,|p300,s,9,3,5|
101910.42044848902,|p300,s,9,3,8|
101910.60434318926,|p300,s,9,3,3|
101910.80467408952,|p300,s,9,3,2|
101910.98855878976,|p300,s,9,3,1|
101911.18893109003,|p300,s,9,3,0|
101911.37397379027,|p300,s,9,3,5|
101911.57425469054,|p300,s,9,3,4|
101911.75826019078,|p300,s,9,3,6|
101911.94224029101,|p300,s,9,3,7|
101912.12664579126,|p300,s,9,3,3|
101912.32805979153,|p300,s,9,3,7|
101912.52860709178,|p300,s,9,3,1|
101912.71288939202,|p300,s,9,3,8|
101912.89739759227,|p300,s,9,3,5|
101913.09827939252,|p300,s,9,3,4|
101913.28261849277,|p300,s,9,3,0|
101913.467042193,|p300,s,9,3,6|
101913.66711989327,|p300,s,9,3,2|
101913.85114879352,Trial Ends
101921.27461780322,Trial Started
101921.27478620323,|p300,s,9,5,7|
101921.47574150348,|p300,s,9,5,2|
101921.65979360373,|p300,s,9,5,6|
101921.84381270397,|p300,s,9,5,1|
101922.02825940421,|p300,s,9,5,3|
101922.21235710445,|p300,s,9,5,8|
101922.3971012047,|p300,s,9,5,0|
101922.59731530496,|p300,s,9,5,5|
101922.7811545052,|p300,s,9,5,4|
101922.96510890544,|p300,s,9,5,1|
101923.1660049057,|p300,s,9,5,8|
101923.35025910594,|p300,s,9,5,2|
101923.5501180062,|p300,s,9,5,0|
101923.75009610647,|p300,s,9,5,7|
101923.93473260669,|p300,s,9,5,3|
101924.11891870695,|p300,s,9,5,5|
101924.30334130718,|p300,s,9,5,6|
101924.50333910744,|p300,s,9,5,4|
101924.68755160768,|p300,s,9,5,8|
101924.87160010792,|p300,s,9,5,4|
101925.05681630816,|p300,s,9,5,1|
101925.24106570841,|p300,s,9,5,0|
101925.42476610866,|p300,s,9,5,5|
101925.6085593089,|p300,s,9,5,2|
101925.79332110913,|p300,s,9,5,3|
101925.99414530939,|p300,s,9,5,6|
101926.17811230964,|p300,s,9,5,7|
101926.36217100987,|p300,s,9,5,6|
101926.54650031011,|p300,s,9,5,2|
101926.74668461038,|p300,s,9,5,7|
101926.94745491064,|p300,s,9,5,4|
101927.1482486109,|p300,s,9,5,8|
101927.34858831117,|p300,s,9,5,3|
101927.53249341142,|p300,s,9,5,0|
101927.71762581165,|p300,s,9,5,1|
101927.9023272119,|p300,s,9,5,5|
101928.10223311215,|p300,s,9,5,2|
101928.28570921239,|p300,s,9,5,0|
101928.46975811264,|p300,s,9,5,7|
101928.65398971288,|p300,s,9,5,3|
101928.83874221312,|p300,s,9,5,5|
101929.03897271337,|p300,s,9,5,4|
101929.23970231364,|p300,s,9,5,6|
101929.42422071389,|p300,s,9,5,1|
101929.62508941416,|p300,s,9,5,8|
101929.82628861441,|p300,s,9,5,2|
101930.02770791468,|p300,s,9,5,5|
101930.21186191493,|p300,s,9,5,6|
101930.41265661518,|p300,s,9,5,1|
101930.59747761542,|p300,s,9,5,8|
101930.78190271567,|p300,s,9,5,3|
101930.9656603159,|p300,s,9,5,4|
101931.14991481614,|p300,s,9,5,7|
101931.33349751637,|p300,s,9,5,0|
101931.51869401662,|p300,s,9,5,6|
101931.70264721687,|p300,s,9,5,3|
101931.88685011711,|p300,s,9,5,8|
101932.07050791735,|p300,s,9,5,7|
101932.2706624176,|p300,s,9,5,0|
101932.45513481785,|p300,s,9,5,1|
101932.6550213181,|p300,s,9,5,4|
101932.85520791837,|p300,s,9,5,2|
101933.03971541862,|p300,s,9,5,5|
101933.24042341887,|p300,s,9,5,0|
101933.44067371915,|p300,s,9,5,6|
101933.6406957194,|p300,s,9,5,2|
101933.82459291964,|p300,s,9,5,3|
101934.00836491988,|p300,s,9,5,1|
101934.19257752012,|p300,s,9,5,8|
101934.37709702036,|p300,s,9,5,5|
101934.56112472061,|p300,s,9,5,4|
101934.74510382084,|p300,s,9,5,7|
101934.9456795211,|p300,s,9,5,1|
101935.14640662137,|p300,s,9,5,0|
101935.34632752163,|p300,s,9,5,4|
101935.5465360219,|p300,s,9,5,6|
101935.74669662215,|p300,s,9,5,5|
101935.9303287224,|p300,s,9,5,3|
101936.11423022264,|p300,s,9,5,8|
101936.29944632288,|p300,s,9,5,2|
101936.48313572312,|p300,s,9,5,7|
101936.66652332337,|p300,s,9,5,2|
101936.8504876236,|p300,s,9,5,3|
101937.03442952385,|p300,s,9,5,5|
101937.21837172407,|p300,s,9,5,7|
101937.41848592434,|p300,s,9,5,6|
101937.60305722458,|p300,s,9,5,1|
101937.78782862483,|p300,s,9,5,0|
101937.97220582506,|p300,s,9,5,4|
101938.15637572532,|p300,s,9,5,8|
101938.34053302555,|p300,s,9,5,7|
101938.52461902579,|p300,s,9,5,8|
101938.70881342603,|p300,s,9,5,5|
101938.90876822629,|p300,s,9,5,3|
101939.09301822653,|p300,s,9,5,0|
101939.27752672679,|p300,s,9,5,1|
101939.46171312702,|p300,s,9,5,4|
101939.64666752727,|p300,s,9,5,2|
101939.8315702275,|p300,s,9,5,6|
101940.03178362775,|p300,s,9,5,5|
101940.216547028,|p300,s,9,5,6|
101940.40122912826,|p300,s,9,5,1|
101940.58579422848,|p300,s,9,5,2|
101940.76946142873,|p300,s,9,5,3|
101940.969890229,|p300,s,9,5,8|
101941.16993572925,|p300,s,9,5,4|
101941.37028872952,|p300,s,9,5,7|
101941.57029562978,|p300,s,9,5,0|
101941.75381063,Trial Ends
101949.35530123996,Trial Started
101949.35546883996,|p300,s,9,7,5|
101949.55601784022,|p300,s,9,7,7|
101949.74032064046,|p300,s,9,7,8|
101949.92510954071,|p300,s,9,7,2|
101950.10962494095,|p300,s,9,7,1|
101950.29458494119,|p300,s,9,7,0|
101950.47874514143,|p300,s,9,7,6|
101950.66316624166,|p300,s,9,7,4|
101950.84777554192,|p300,s,9,7,3|
101951.03202554215,|p300,s,9,7,6|
101951.2161402424,|p300,s,9,7,8|
101951.41610814266,|p300,s,9,7,2|
101951.60007444289,|p300,s,9,7,5|
101951.78445464314,|p300,s,9,7,1|
101951.9851500434,|p300,s,9,7,7|
101952.16950944364,|p300,s,9,7,3|
101952.35356524387,|p300,s,9,7,4|
101952.53804514413,|p300,s,9,7,0|
101952.7385675444,|p300,s,9,7,6|
101952.93981374466,|p300,s,9,7,3|
101953.12366404488,|p300,s,9,7,2|
101953.30808544513,|p300,s,9,7,4|
101953.49250354536,|p300,s,9,7,1|
101953.69295124563,|p300,s,9,7,8|
101953.8935674459,|p300,s,9,7,7|
101954.09344924615,|p300,s,9,7,0|
101954.2779157464,|p300,s,9,7,5|
101954.47792274666,|p300,s,9,7,8|
101954.6620298469,|p300,s,9,7,2|
101954.84626064714,|p300,s,9,7,4|
101955.0464257474,|p300,s,9,7,3|
101955.24663244767,|p300,s,9,7,7|
101955.4306887479,|p300,s,9,7,6|
101955.61477104815,|p300,s,9,7,5|
101955.79846394839,|p300,s,9,7,0|
101955.98253644862,|p300,s,9,7,1|
101956.16620484887,|p300,s,9,7,2|
101956.36640364914,|p300,s,9,7,5|
101956.5666705494,|p300,s,9,7,6|
101956.76664604965,|p300,s,9,7,3|
101956.96687954992,|p300,s,9,7,7|
101957.15054705016,|p300,s,9,7,1|
101957.35114315042,|p300,s,9,7,0|
101957.53559845066,|p300,s,9,7,8|
101957.73580025093,|p300,s,9,7,4|
101957.92027865117,|p300,s,9,7,0|
101958.1041029514,|p300,s,9,7,5|
101958.30449015167,|p300,s,9,7,2|
101958.48815845192,|p300,s,9,7,3|
101958.67221695214,|p300,s,9,7,8|
101958.85714105239,|p300,s,9,7,1|
101959.04133295262,|p300,s,9,7,6|
101959.24168635289,|p300,s,9,7,7|
101959.42698155313,|p300,s,9,7,4|
101959.61098105338,|p300,s,9,7,7|
101959.79605705361,|p300,s,9,7,2|
101959.97998095387,|p300,s,9,7,3|
101960.1649296541,|p300,s,9,7,0|
101960.34888045434,|p300,s,9,7,6|
101960.53304635457,|p300,s,9,7,4|
101960.71727065483,|p300,s,9,7,1|
101960.90093435506,|p300,s,9,7,8|
101961.0844496553,|p300,s,9,7,5|
101961.28549455556,|p300,s,9,7,8|
101961.4695201558,|p300,s,9,7,0|
101961.65395055605,|p300,s,9,7,3|
101961.83876435629,|p300,s,9,7,1|
101962.03896675656,|p300,s,9,7,4|
101962.23937185682,|p300,s,9,7,5|
101962.44027535708,|p300,s,9,7,7|
101962.62471815731,|p300,s,9,7,6|
101962.80842435756,|p300,s,9,7,2|
101962.9933824578,|p300,s,9,7,7|
101963.17776245804,|p300,s,9,7,4|
101963.36224375828,|p300,s,9,7,0|
101963.54558275852,|p300,s,9,7,5|
101963.73018305877,|p300,s,9,7,6|
101963.914094459,|p300,s,9,7,8|
101964.09882455925,|p300,s,9,7,1|
101964.2830327595,|p300,s,9,7,2|
101964.46687505973,|p300,s,9,7,3|
101964.66671955999,|p300,s,9,7,8|
101964.86695036026,|p300,s,9,7,6|
101965.06710046051,|p300,s,9,7,7|
101965.26766066077,|p300,s,9,7,1|
101965.45203226102,|p300,s,9,7,5|
101965.63590056126,|p300,s,9,7,4|
101965.83614656152,|p300,s,9,7,0|
101966.02077026176,|p300,s,9,7,3|
101966.22123116202,|p300,s,9,7,2|
101966.40533286225,|p300,s,9,7,7|
101966.58910586251,|p300,s,9,7,8|
101966.77354996275,|p300,s,9,7,1|
101966.957719063,|p300,s,9,7,3|
101967.14212966323,|p300,s,9,7,6|
101967.32746876347,|p300,s,9,7,4|
101967.52813316372,|p300,s,9,7,5|
101967.72875286399,|p300,s,9,7,0|
101967.91294136424,|p300,s,9,7,2|
101968.1130492645,|p300,s,9,7,0|
101968.29727426473,|p300,s,9,7,4|
101968.48098466497,|p300,s,9,7,8|
101968.68117576525,|p300,s,9,7,6|
101968.8815212655,|p300,s,9,7,2|
101969.08138916576,|p300,s,9,7,5|
101969.28205966603,|p300,s,9,7,7|
101969.46567496625,|p300,s,9,7,3|
101969.66680306653,|p300,s,9,7,1|
101969.85103786677,Trial Ends
101977.4523682767,Trial Started
101977.45253367671,|p300,s,9,0,4|
101977.65263047696,|p300,s,9,0,8|
101977.83829027721,|p300,s,9,0,5|
101978.02310427747,|p300,s,9,0,3|
101978.20735807769,|p300,s,9,0,6|
101978.39172827794,|p300,s,9,0,7|
101978.57738957819,|p300,s,9,0,2|
101978.77742037845,|p300,s,9,0,0|
