LSL_Timestamp,1
1043432.7479490617,marker received : Trial Started
1043916.4400544944,|marker received : p300,s,9,4,3|
1043916.4403660943,|marker received : p300,s,9,4,8|
1043916.4406686944,|marker received : p300,s,9,4,6|
1043916.4409520944,|marker received : p300,s,9,4,7|
1043916.4412519943,|marker received : p300,s,9,4,5|
1043916.4415440944,|marker received : p300,s,9,4,1|
1043916.4418435944,|marker received : p300,s,9,4,4|
1043916.4424017944,|marker received : p300,s,9,4,8|
1043916.4428587944,|marker received : p300,s,9,4,3|
1043916.4437438945,|marker received : p300,s,9,4,1|
1043916.4444095944,|marker received : p300,s,9,4,0|
1043916.4448790944,|marker received : p300,s,9,4,5|
1043916.4452114945,|marker received : p300,s,9,4,7|
1043916.4455545944,|marker received : p300,s,9,4,4|
1043916.4460106944,|marker received : p300,s,9,4,2|
1043916.4463919944,|marker received : p300,s,9,4,6|
1043916.4467116944,|marker received : p300,s,9,4,4|
1043916.4470842944,|marker received : p300,s,9,4,5|
1043916.4476274943,|marker received : p300,s,9,4,3|
1043916.4479817944,|marker received : p300,s,9,4,8|
1043916.4483826944,|marker received : p300,s,9,4,1|
1043916.4486934944,|marker received : p300,s,9,4,6|
1043916.4490577944,|marker received : p300,s,9,4,7|
1043916.4494608945,|marker received : p300,s,9,4,0|
1043916.4498382944,|marker received : p300,s,9,4,2|
1043916.4501679944,marker received : Trial Ends
1043922.291754196,marker received : Trial Started
1043922.292335996,|marker received : p300,s,9,2,3|
1043922.292772896,|marker received : p300,s,9,2,0|
1043922.293159096,|marker received : p300,s,9,2,4|
1043922.293552996,|marker received : p300,s,9,2,5|
1043922.293885596,|marker received : p300,s,9,2,8|
1043922.2941741961,|marker received : p300,s,9,2,1|
1043922.2944474961,|marker received : p300,s,9,2,7|
1043922.294895896,|marker received : p300,s,9,2,2|
1043922.295201096,|marker received : p300,s,9,2,6|
1043922.295552496,|marker received : p300,s,9,2,4|
1043922.295858596,|marker received : p300,s,9,2,3|
1043922.296198596,|marker received : p300,s,9,2,6|
1043922.296951096,|marker received : p300,s,9,2,1|
1043922.297451896,|marker received : p300,s,9,2,8|
1043922.297969696,|marker received : p300,s,9,2,0|
1043922.2984673961,|marker received : p300,s,9,2,5|
1043922.298848396,|marker received : p300,s,9,2,2|
1043922.299148496,|marker received : p300,s,9,2,7|
1043922.299547296,|marker received : p300,s,9,2,1|
1043922.299843096,|marker received : p300,s,9,2,7|
1043922.300169096,|marker received : p300,s,9,2,8|
1043922.3004581961,|marker received : p300,s,9,2,6|
1043922.3007781961,|marker received : p300,s,9,2,3|
1043922.301093796,|marker received : p300,s,9,2,0|
1043922.3016181961,|marker received : p300,s,9,2,2|
1043922.301930496,|marker received : p300,s,9,2,5|
1043922.3022915961,|marker received : p300,s,9,2,4|
1043922.302579496,|marker received : p300,s,9,2,0|
1043922.303061196,|marker received : p300,s,9,2,7|
1043922.303353696,|marker received : p300,s,9,2,3|
1043922.303630496,|marker received : p300,s,9,2,8|
1043922.3039434961,|marker received : p300,s,9,2,1|
1043922.304285196,|marker received : p300,s,9,2,4|
1043922.304609696,|marker received : p300,s,9,2,2|
1043922.304927096,|marker received : p300,s,9,2,5|
1043922.305234496,|marker received : p300,s,9,2,6|
1043922.305539696,|marker received : p300,s,9,2,8|
1043922.305815896,|marker received : p300,s,9,2,6|
1043922.3061301961,|marker received : p300,s,9,2,0|
1043922.306561996,|marker received : p300,s,9,2,2|
1043922.3069218961,|marker received : p300,s,9,2,5|
1043922.307226496,|marker received : p300,s,9,2,4|
1043922.307556496,|marker received : p300,s,9,2,1|
1043922.3079012961,|marker received : p300,s,9,2,7|
1043922.308189496,|marker received : p300,s,9,2,3|
1043922.3085275961,|marker received : p300,s,9,2,8|
1043922.308847696,|marker received : p300,s,9,2,1|
1043922.3092484961,|marker received : p300,s,9,2,4|
1043922.3097078961,|marker received : p300,s,9,2,2|
1043922.3101941961,|marker received : p300,s,9,2,3|
1043922.310871796,|marker received : p300,s,9,2,0|
1043922.311298896,|marker received : p300,s,9,2,6|
1043922.3120291961,|marker received : p300,s,9,2,7|
1043922.312635196,|marker received : p300,s,9,2,5|
1043922.3129329961,|marker received : p300,s,9,2,2|
1043922.313225296,|marker received : p300,s,9,2,8|
1043922.313554396,|marker received : p300,s,9,2,3|
1043922.313836696,|marker received : p300,s,9,2,4|
1043922.314163796,|marker received : p300,s,9,2,1|
1043922.314470496,|marker received : p300,s,9,2,6|
1043922.314774996,|marker received : p300,s,9,2,0|
1043922.315098896,|marker received : p300,s,9,2,7|
1043922.315399296,|marker received : p300,s,9,2,5|
1043922.3156999961,|marker received : p300,s,9,2,0|
1043922.315997396,|marker received : p300,s,9,2,4|
1043922.3163889961,|marker received : p300,s,9,2,2|
1043922.316732096,|marker received : p300,s,9,2,1|
1043922.3171373961,|marker received : p300,s,9,2,6|
1043922.317451496,|marker received : p300,s,9,2,8|
1043922.317874796,|marker received : p300,s,9,2,3|
1043922.3181447961,|marker received : p300,s,9,2,7|
1043922.318472396,|marker received : p300,s,9,2,5|
1043922.318762496,|marker received : p300,s,9,2,7|
1043922.319057496,|marker received : p300,s,9,2,1|
1043922.319381196,|marker received : p300,s,9,2,6|
1043922.319694696,|marker received : p300,s,9,2,3|
1043922.319989796,|marker received : p300,s,9,2,0|
1043922.320304996,|marker received : p300,s,9,2,8|
1043922.320611896,|marker received : p300,s,9,2,4|
1043922.320905596,|marker received : p300,s,9,2,2|
1043922.321245696,|marker received : p300,s,9,2,5|
1043922.3217077961,|marker received : p300,s,9,2,4|
1043922.3220141961,|marker received : p300,s,9,2,2|
1043922.322328896,|marker received : p300,s,9,2,8|
1043922.322636596,|marker received : p300,s,9,2,7|
1043922.322940696,|marker received : p300,s,9,2,3|
1043922.323241196,|marker received : p300,s,9,2,1|
1043922.323536396,|marker received : p300,s,9,2,6|
1043922.323828696,|marker received : p300,s,9,2,0|
1043922.324130096,|marker received : p300,s,9,2,5|
1043922.324422196,|marker received : p300,s,9,2,2|
1043922.324712196,|marker received : p300,s,9,2,3|
1043922.3250117961,|marker received : p300,s,9,2,6|
1043922.325321796,|marker received : p300,s,9,2,1|
1043922.325740996,|marker received : p300,s,9,2,4|
1043922.326818796,|marker received : p300,s,9,2,7|
1043922.327619296,|marker received : p300,s,9,2,5|
1043922.3281588961,|marker received : p300,s,9,2,8|
1043922.328459596,|marker received : p300,s,9,2,0|
1043922.328822696,|marker received : p300,s,9,2,4|
1043922.329226696,|marker received : p300,s,9,2,2|
1043922.3295958961,|marker received : p300,s,9,2,6|
1043922.329966596,|marker received : p300,s,9,2,0|
1043922.330303296,|marker received : p300,s,9,2,7|
1043922.330585396,|marker received : p300,s,9,2,3|
1043922.330903696,|marker received : p300,s,9,2,5|
1043922.331214796,|marker received : p300,s,9,2,1|
1043922.331513296,|marker received : p300,s,9,2,8|
1043922.331809596,marker received : Trial Ends
1043923.1286337962,marker received : Trial Started
1043923.1292968963,|marker received : p300,s,9,3,8|
1043923.1296937963,|marker received : p300,s,9,3,7|
1043923.1299939962,|marker received : p300,s,9,3,0|
1043923.1302352962,|marker received : p300,s,9,3,1|
1043923.1305703963,|marker received : p300,s,9,3,3|
1043923.1308737963,|marker received : p300,s,9,3,4|
1043923.1311212963,|marker received : p300,s,9,3,2|
1043923.1314222963,|marker received : p300,s,9,3,5|
1043923.1317350962,|marker received : p300,s,9,3,6|
1043923.1320434962,|marker received : p300,s,9,3,3|
1043923.1323352962,|marker received : p300,s,9,3,1|
1043923.1327056963,|marker received : p300,s,9,3,6|
1043923.1329749962,|marker received : p300,s,9,3,7|
1043923.1337085962,|marker received : p300,s,9,3,4|
1043923.1358368963,|marker received : p300,s,9,3,5|
1043923.1362271963,|marker received : p300,s,9,3,8|
1043923.1365028963,|marker received : p300,s,9,3,2|
1043923.1368719962,|marker received : p300,s,9,3,0|
1043923.1372035963,|marker received : p300,s,9,3,5|
1043923.1375275963,|marker received : p300,s,9,3,7|
1043923.1377848963,|marker received : p300,s,9,3,4|
1043923.1380748963,|marker received : p300,s,9,3,3|
1043923.1387652963,|marker received : p300,s,9,3,6|
1043923.1390399963,|marker received : p300,s,9,3,1|
1043923.1393496962,|marker received : p300,s,9,3,2|
1043923.1396756963,|marker received : p300,s,9,3,8|
1043923.1401275962,|marker received : p300,s,9,3,0|
1043923.1404135963,|marker received : p300,s,9,3,2|
1043923.1406480962,|marker received : p300,s,9,3,3|
1043923.1409808963,|marker received : p300,s,9,3,8|
1043923.1412927962,|marker received : p300,s,9,3,7|
1043923.1416230963,|marker received : p300,s,9,3,0|
1043923.1419066963,|marker received : p300,s,9,3,6|
1043923.1423496963,|marker received : p300,s,9,3,1|
1043923.1429599962,|marker received : p300,s,9,3,5|
1043923.1448945963,|marker received : p300,s,9,3,4|
1043923.1453267962,|marker received : p300,s,9,3,0|
1043923.1456720963,|marker received : p300,s,9,3,7|
1043923.1460131962,|marker received : p300,s,9,3,8|
1043923.1463741963,|marker received : p300,s,9,3,3|
1043923.1466788963,|marker received : p300,s,9,3,5|
1043923.1470115962,|marker received : p300,s,9,3,1|
1043923.1472981962,|marker received : p300,s,9,3,6|
1043923.1476878963,|marker received : p300,s,9,3,4|
1043923.1480185962,|marker received : p300,s,9,3,2|
1043923.1483687962,|marker received : p300,s,9,3,8|
1043923.1487525962,|marker received : p300,s,9,3,5|
1043923.1490295962,|marker received : p300,s,9,3,3|
1043923.1493362963,|marker received : p300,s,9,3,6|
1043923.1496169963,|marker received : p300,s,9,3,7|
1043923.1499531963,|marker received : p300,s,9,3,4|
1043923.1502355962,|marker received : p300,s,9,3,1|
1043923.1508872963,|marker received : p300,s,9,3,0|
1043923.1512559963,|marker received : p300,s,9,3,2|
1043923.1515483962,|marker received : p300,s,9,3,6|
1043923.1518468963,|marker received : p300,s,9,3,4|
1043923.1521380963,|marker received : p300,s,9,3,2|
1043923.1524461963,|marker received : p300,s,9,3,3|
1043923.1527451962,|marker received : p300,s,9,3,8|
1043923.1530265963,|marker received : p300,s,9,3,1|
1043923.1533078962,|marker received : p300,s,9,3,7|
1043923.1535885963,|marker received : p300,s,9,3,5|
1043923.1539072962,|marker received : p300,s,9,3,0|
1043923.1542815963,|marker received : p300,s,9,3,7|
1043923.1546191963,|marker received : p300,s,9,3,0|
1043923.1549516963,|marker received : p300,s,9,3,1|
1043923.1557754963,|marker received : p300,s,9,3,2|
1043923.1563605963,|marker received : p300,s,9,3,8|
1043923.1567026962,|marker received : p300,s,9,3,6|
1043923.1570051963,|marker received : p300,s,9,3,3|
1043923.1573243963,|marker received : p300,s,9,3,4|
1043923.1577555962,|marker received : p300,s,9,3,5|
1043923.1581145963,|marker received : p300,s,9,3,2|
1043923.1584739962,|marker received : p300,s,9,3,5|
1043923.1589033962,|marker received : p300,s,9,3,4|
1043923.1597423962,|marker received : p300,s,9,3,7|
1043923.1608883963,|marker received : p300,s,9,3,8|
1043923.1617230963,|marker received : p300,s,9,3,3|
1043923.1625727962,|marker received : p300,s,9,3,0|
1043923.1630083963,|marker received : p300,s,9,3,1|
1043923.1633195962,|marker received : p300,s,9,3,6|
1043923.1636828963,|marker received : p300,s,9,3,0|
1043923.1641348962,|marker received : p300,s,9,3,1|
1043923.1646474963,|marker received : p300,s,9,3,7|
1043923.1649712962,|marker received : p300,s,9,3,4|
1043923.1652973962,|marker received : p300,s,9,3,6|
1043923.1656649963,|marker received : p300,s,9,3,2|
1043923.1661448963,|marker received : p300,s,9,3,3|
1043923.1664565962,|marker received : p300,s,9,3,8|
1043923.1669950963,|marker received : p300,s,9,3,5|
1043923.1674817962,|marker received : p300,s,9,3,8|
1043923.1681529962,|marker received : p300,s,9,3,3|
1043923.1685251963,|marker received : p300,s,9,3,2|
1043923.1688791963,|marker received : p300,s,9,3,1|
1043923.1693626962,|marker received : p300,s,9,3,0|
1043923.1697702963,|marker received : p300,s,9,3,5|
1043923.1701578962,|marker received : p300,s,9,3,4|
1043923.1706194963,|marker received : p300,s,9,3,6|
1043923.1709019963,|marker received : p300,s,9,3,7|
1043923.1712105962,|marker received : p300,s,9,3,3|
1043923.1718415963,|marker received : p300,s,9,3,7|
1043923.1722469963,|marker received : p300,s,9,3,1|
1043923.1730584962,|marker received : p300,s,9,3,8|
1043923.1734283962,|marker received : p300,s,9,3,5|
1043923.1739477962,|marker received : p300,s,9,3,4|
1043923.1743804963,|marker received : p300,s,9,3,0|
1043923.1748820962,|marker received : p300,s,9,3,6|
1043923.1752251963,|marker received : p300,s,9,3,2|
1043923.1758357963,marker received : Trial Ends
1043923.9939457965,marker received : Trial Started
1043923.9945616965,|marker received : p300,s,9,5,7|
1043923.9952153965,|marker received : p300,s,9,5,2|
1043923.9957068965,|marker received : p300,s,9,5,6|
1043923.9961967965,|marker received : p300,s,9,5,1|
1043923.9966448965,|marker received : p300,s,9,5,3|
1043923.9971841965,|marker received : p300,s,9,5,8|
1043923.9976843965,|marker received : p300,s,9,5,0|
1043923.9981721964,|marker received : p300,s,9,5,5|
1043923.9987411965,|marker received : p300,s,9,5,4|
1043923.9994814965,|marker received : p300,s,9,5,1|
1043924.0005867966,|marker received : p300,s,9,5,8|
1043924.0014366965,|marker received : p300,s,9,5,2|
1043924.0024518966,|marker received : p300,s,9,5,0|
1043924.0037721965,|marker received : p300,s,9,5,7|
1043924.0048294965,|marker received : p300,s,9,5,3|
1043924.0059754965,|marker received : p300,s,9,5,5|
1043924.0066656965,|marker received : p300,s,9,5,6|
1043924.0071979965,|marker received : p300,s,9,5,4|
1043924.0078875965,|marker received : p300,s,9,5,8|
1043924.0083625965,|marker received : p300,s,9,5,4|
1043924.0088684965,|marker received : p300,s,9,5,1|
1043924.0094719965,|marker received : p300,s,9,5,0|
1043924.0120438965,|marker received : p300,s,9,5,5|
1043924.0126071965,|marker received : p300,s,9,5,2|
1043924.0130221965,|marker received : p300,s,9,5,3|
1043924.0135174965,|marker received : p300,s,9,5,6|
1043924.0140162965,|marker received : p300,s,9,5,7|
1043924.0144899965,|marker received : p300,s,9,5,6|
1043924.0149493965,|marker received : p300,s,9,5,2|
1043924.0153850965,|marker received : p300,s,9,5,7|
1043924.0158194965,|marker received : p300,s,9,5,4|
1043924.0162542965,|marker received : p300,s,9,5,8|
1043924.0165967965,|marker received : p300,s,9,5,3|
1043924.0168945965,|marker received : p300,s,9,5,0|
1043924.0189020965,|marker received : p300,s,9,5,1|
1043924.0193421965,|marker received : p300,s,9,5,5|
1043924.0196554965,|marker received : p300,s,9,5,2|
1043924.0199318965,|marker received : p300,s,9,5,0|
1043924.0201814965,|marker received : p300,s,9,5,7|
1043924.0204126965,|marker received : p300,s,9,5,3|
1043924.0208342965,|marker received : p300,s,9,5,5|
1043924.0212281964,|marker received : p300,s,9,5,4|
1043924.0216089966,|marker received : p300,s,9,5,6|
1043924.0219909966,|marker received : p300,s,9,5,1|
1043924.0223678965,|marker received : p300,s,9,5,8|
1043924.0227385965,|marker received : p300,s,9,5,2|
1043924.0244535964,|marker received : p300,s,9,5,5|
1043924.0250672965,|marker received : p300,s,9,5,6|
1043924.0254596965,|marker received : p300,s,9,5,1|
1043924.0259038965,|marker received : p300,s,9,5,8|
1043924.0270685964,|marker received : p300,s,9,5,3|
1043924.0280345965,|marker received : p300,s,9,5,4|
1043924.0283941965,|marker received : p300,s,9,5,7|
1043924.0286724964,|marker received : p300,s,9,5,0|
1043924.0289349965,|marker received : p300,s,9,5,6|
1043924.0303933965,|marker received : p300,s,9,5,3|
1043924.0308895964,|marker received : p300,s,9,5,8|
1043924.0311478965,|marker received : p300,s,9,5,7|
1043924.0313989965,|marker received : p300,s,9,5,0|
1043924.0316445965,|marker received : p300,s,9,5,1|
1043924.0318928965,|marker received : p300,s,9,5,4|
